key,publicationyear,author,title,doi,url,abstractnote
JSR88ZHF,2016,"Dillig, M; Jung, M; Karl, J",The impact of renewables on electricity prices in Germany–An estimation based on historic spot prices in the years 2011–2013,,https://www.sciencedirect.com/science/article/pii/S1364032115013866,… the price elasticity of the natural gas supply market will directly determine the electricity price… A comprehensive model for the German electricity and heat sector in a future energy system …
XYCKK4AZ,2015,"Zakeri, B; Syri, S; Rinne, S",Higher renewable energy integration into the existing energy system of Finland–Is there any maximum limit?,,https://www.sciencedirect.com/science/article/pii/S0360544215000146,"… comprehensive modeling of the energy system including electricity, heat, and transportation… fixed transmission capacity to the external market and market's price elasticity (see Eq. (2)). …"
ZPBQAMCA,2022,"Bhatti, MM; Bég, OA; Abdelsalam, SI",Computational framework of magnetized MgO–Ni/water-based stagnation nanoflow past an elastic stretching surface: Application in solar energy coatings,,https://www.mdpi.com/1555446,"… However, conventional heat transfer demonstrates lower thermal conductivity, and as a … in renewable energy sources has the potential to significantly improve the heat transfer …"
RE6GC8UY,2015,"Shariatzadeh, F; Mandal, P; Srivastava, AK","Demand response for sustainable energy systems: A review, application and implementation strategy",,https://www.sciencedirect.com/science/article/pii/S1364032115000726,… some of their electric appliances directly such as heat ventilating air conditioners (HVAC’s) … changes in the demand [28]. Consumers have been modeled using price elasticity matrix (…
VXS5F9HG,2008,"Gillingham, KT; Smith, SJ; Sands, RD",Impact of bioenergy crops in a carbon dioxide constrained world: an application of the MiniCAM energy-agriculture and land use model,10.1007/s11027-007-9122-5,https://link.springer.com/article/10.1007/s11027-007-9122-5,"… Bioenergy can be used directly to produce heat as an end-use fuel or used to produce … demand for animal products is more responsive to price and income. Hence, the price elasticities …"
X3R5I8IZ,2010,"Hochman, G; Rajagopal, D; ...","Are biofuels the culprit? OPEC, food, and fuel",10.1257/aer.100.2.183,https://pubs.aeaweb.org/doi/pdf/10.1257/aer.100.2.183,"… equipment, to heat or cool … energy and world food commodity price for each year, from 2001 to 2007. The key parameters in these analyses are price elasticities of supply and demand, …"
RUNTABVM,2010,"Roscoe, AJ; Ault, G",Supporting high penetrations of renewable generation via implementation of real-time electricity pricing and demand response,10.1049/iet-rpg.2009.0212,https://digital-library.theiet.org/content/journals/10.1049/iet-rpg.2009.0212,"… the demand profile if each machine cycle uses more energy. … account for short-term weather effects and demand elasticity, … -source or air-source heat pumps) may become financially …"
YXSZCQT7,2022,"Sun, J; Zhang, W; Li, F; Zhuo, Q; Qin, C; ...",Effect of heat treatment with alternating tension on microstructure and elastic recovery of poly (trimethylene terephthalate) fibers,10.1002/pat.5698,https://onlinelibrary.wiley.com/doi/abs/10.1002/pat.5698,"… elasticity are in high demand in some special applications. In this article, in order to further improve the elasticity of PTT fibers, heat … higher-energy trans conformation of the heat treated …"
DH4GCZN7,2004,"Wiser, R; Bolinger, M; Clair, M St",Easing the natural gas crisis: Reducing natural gas prices through increased deployment of renewable energy and energy efficiency,,https://escholarship.org/content/qt65q3b5nt/qt65q3b5nt.pdf,"… Section 4 calculates the long-term inverse price elasticity of natural gas supply implied by … near-term heat rates of 9,000 Btu/kWh. After the first five years of the forecast, heat rates should …"
8WACX6N4,2014,"Lin, B; Ouyang, X",A revisit of fossil-fuel subsidies in China: challenges and opportunities for energy price reform,,https://www.sciencedirect.com/science/article/pii/S0196890414002222,… steam coal (adjusted by heat value) as the reference prices of … price elasticities of different fuels in China based on an econometric model. We use the same values of price elasticities …
7CLZD8RH,2007,"Gu, MX; Sun, CQ; Chen, Z; Yeung, TCA; Li, S; Tan, CM; ...","Size, temperature, and bond nature dependence of elasticity and its derivatives on extensibility, Debye temperature, and heat capacity of nanostructures",10.1103/PhysRevB.75.125403,https://journals.aps.org/prb/abstract/10.1103/PhysRevB.75.125403,… The binding energy per bond is given approximately as Eb= 1Tm+ 2 with 1 … heat per bond and 2 the 1/zb fold of latent heat for atomization of the atom in molten state. The specific heat 1 …
7L7KQCB6,2013,"Dicembrino, C; Trovato, G","Structural breaks, price and income elasticity and forecast of the monthly Italian electricity demand",,https://ieeexplore.ieee.org/abstract/document/6607290/,… we estimate the price elasticity of demand both for residential … run price and income elasticities are more price elastic than … heat electricity consumption pushes the electricity demand to …
9E78C359,2016,"Eid, C; Codani, P; Perez, Y; Reneses, J; ...",Managing electric flexibility from Distributed Energy Resources: A review of incentives for market design,,https://www.sciencedirect.com/science/article/pii/S1364032116302222,… Heat pumps coupled with thermal energy storage stand out in this category; their max … -economic factors like user characteristics of price elasticity and the availability of home automation…
9TIDABNR,1998,"Carpenter, MA; Salje, EKH; ...",Calibration of excess thermodynamic properties and elastic constant variations associated with the alpha<--> beta phase transition in quartz,10.2138/am-1998-0101,https://pubs.geoscienceworld.org/msa/ammin/article-abstract/83/1-2/2/43394,"… and to permit calculation of the elastic constant variations. Calibration of the … heat capacity data, provides a quantitative description of the excess free energy, enthalpy, entropy, and heat …"
AF8C93CW,2001,"…; Hu, MY; Alp, EE; Vocadlo, L; Alfè, D; Price, GD; ...",Phonon density of states of iron up to 153 gigapascals,10.1126/science.1057670,https://www.science.org/doi/abs/10.1126/science.1057670,"… density at higher energies. From the DOS, we derive elastic and thermodynamic parameters … and shear velocities, heat capacity, entropy, kinetic energy, zero-point energy, and Debye …"
QSA9UZDN,2006,"Bolkesj⊘, T Folsland; mborg, E Tr⊘; ...",Bioenergy from the forest sector: economic potential and interactions with timber and forest products markets in Norway,10.1080/02827580600591216,https://www.tandfonline.com/doi/abs/10.1080/02827580600591216,… determined roundwood price elasticities and observed prices … This study focuses on the heat market. Inclusion of liquid … by energy price changes since the energy price must increase …
DD8MR5FN,2000,"Nakata, T",Analysis of the impact of hybrid vehicles on energy systems in Japan,,https://www.sciencedirect.com/science/article/pii/S1361920900000055,"… , and the conversion of fuels to heat. Necessary operating parameters such as … demand elasticities in each sector. Because the energy share of aviation is less than 5%, aviation energy …"
ISBRFW4L,2004,"Saunders, PU; Pyne, DB; Telford, RD; Hawley, JA",Factors affecting running economy in trained distance runners,10.2165/00007256-200434070-00005,https://link.springer.com/article/10.2165/00007256-200434070-00005,"… more elastic energy and reduce the amount of energy wasted in … bouts of exercise in the heat, may attenuate the magnitude of the … energy requirements associated with heat stress.[178]…"
KTCBDUHF,2005,"Babiker, MH","Climate change policy, market structure, and carbon leakage",,https://www.sciencedirect.com/science/article/pii/S0022199604000467,… elasticity of substitution between the energy and non-energy … (expressed in heat unit of tons/Exajoule). Given the detailed … Given our exogenous assumptions on the price elasticity of …
T3R5U87Y,2016,"Gong, C; Tang, K; Zhu, K; Hailu, A",An optimal time-of-use pricing for urban gas: A study with a multi-agent evolutionary game-theoretic perspective,,https://www.sciencedirect.com/science/article/pii/S0306261915013653,"… gas, and heat. The … the price elasticity ξ is the key to estimating the users’ demand response in the model proposed above. However, we could not estimate the short-term price elasticity …"
SF8ZHPCY,2019,"Kirsanov, NS; Tan, ZB; Golubev, DS; Hakonen, PJ; ...",Heat switch and thermoelectric effects based on Cooper-pair splitting and elastic cotunneling,10.1103/PhysRevB.99.115127,https://journals.aps.org/prb/abstract/10.1103/PhysRevB.99.115127,"… Working principle of the NSN heat switch utilizing double barrier scatterers with the energy-… at its resonance energy, whereas particles with other energies are completely reflected. The …"
9YAXUQYH,2015,"Carvalho, AD; Moura, P; Vaz, GC; ...",Ground source heat pumps as high efficient solutions for building space conditioning and for integration in smart grids,,https://www.sciencedirect.com/science/article/pii/S0196890415006834,"… Besides consuming electricity increasingly produced by renewable energies, heat pumps … decentralized energy storage systems and by increasing demand elasticity using Demand …"
7UPUNT3X,2010,"Eskeland, GS; Mideksa, TK",Electricity demand in a changing climate,10.1007/s11027-010-9246-x,https://link.springer.com/article/10.1007/s11027-010-9246-x,"… The 2003 heat wave in Europe took a large number of lives. … for price, we are able to estimate price elasticities of demand … electricity demand—eg housing insulation, energy carriers …"
88VB9ELA,2014,"Sanoh, A; Kocaman, AS; Kocal, S; Sherpa, S; Modi, V",The economics of clean energy resource development and grid interconnection in Africa,,https://www.sciencedirect.com/science/article/pii/S0960148113004199,"… ) of estimating income and price elasticity that is widely used … b and c are the income and price elasticities, respectively; E t … Finally, for geothermal energy, the assumed heat conversion …"
27EVKF5Z,2018,"Xie, W; Xiong, W; Pan, J; Ali, T; Cui, Q; Guan, D; Meng, J; ...",Decreases in global beer supply due to extreme drought and heat,,https://www.nature.com/articles/s41477-018-0263-1?previewDate=16-01-2015%2000:00%20Europe/Helsinki?form_vo%3Dohjelmat-kosto,"… elasticity) and consumers’ response to price changes (price elasticity), as they are the main factors affecting beer demand. … related to income elasticity and price elasticity for beer in our …"
K65JGNNP,2011,"Kelly, S",Do homes that are more energy efficient consume less energy?: a structural equation model of the English residential sector,,https://www.sciencedirect.com/science/article/pii/S0360544211004579,… housing stock and apply heat balance equations to estimate energy demand. In the UK … with an estimated elasticity of −0.20. This means a 50% increase in energy price will lead to …
XD7DSIQN,2008,"Kumbaroğlu, G; Madlener, R; Demirel, M",A real options evaluation model for the diffusion prospects of new renewable power generation technologies,,https://www.sciencedirect.com/science/article/pii/S0140988306001241,"… price elasticity of electricity demand. Due to a lack of empirical evidence of what the price elasticity of electricity demand in … growth for the price elasticity of electric energy, increasing (in …"
EBD3CWU5,1985,"Hughes-Cromwick, EL",Nairobi households and their energy use: an economic analysis of consumption patterns,,https://www.sciencedirect.com/science/article/pii/0140988385900489,"… wood, 90.0% use it for primary end use heat at a weekly average of 129 kg. This compares … of estimating price elasticities is an interesting one within the context of energy demand fore…"
7SZKHA7H,1994,"Domanski, M; Webb, JA; Boland, J",Mechanical properties of stone artefact materials and the effect of heat treatment,10.1111/j.1475-4754.1994.tb00963.x,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1475-4754.1994.tb00963.x,"… energy b, ‘1 1 ance between the surface energy required for the extension of pre-existing flaws such as microcracks, and the release of the stored elastic energy … study: elastic response, …"
YGHDBNAN,2016,"Pompili, D; Hajisami, A; Tran, TX",Elastic resource utilization framework for high capacity and energy efficiency in cloud RAN,,https://ieeexplore.ieee.org/abstract/document/7378422/,"… Thermal awareness, which is the knowledge of heat generation and heat extraction at different regions inside a data center, is essential to maximize energy and cooling efficiency as …"
H7XZQ3T8,2008,"Pudjianto, D; Ramsay, C; ...",Microgrids and virtual power plants: concepts to support the integration of distributed energy resources,10.1243/09576509JPE556,https://journals.sagepub.com/doi/abs/10.1243/09576509JPE556,"… energy efficiency by coordinating consumption and generation of various forms of energy (heat … demands, parameters such as demand price elasticity and load recovery patterns are …"
XMFAUMV8,2012,"Münster, M; Morthorst, PE; Larsen, HV; Bregnbæk, L; ...",The role of district heating in the future Danish energy system,,https://www.sciencedirect.com/science/article/pii/S0360544212004628,… It permits integrated analyses of demand and supply of electricity and heat while … price elastic demand against generation and investment. It represents demand of electricity and heat in …
NRX7R3RQ,2016,"Fischer, D; Stephen, B; Flunk, A; Kreifels, N; ...",Modeling the effects of variable tariffs on domestic electric load profiles by use of occupant behavior submodels,,https://ieeexplore.ieee.org/abstract/document/7438891/,"… informed energy use scheduling. In the first approach automated appliances like heat pumps [… A widely used modelling approach for this is based on the price elasticity of demand [23], …"
UQCUREJS,1989,"Kümmel, R",Energy as a factor of production and entropy as a pollution indicator in macroeconomic modelling,,https://www.sciencedirect.com/science/article/pii/0921800989900037,"… primary energy by heat exchangers, heat pumps and cogeneration at (the present) fixed energy demand … if appropriate boundary conditions are known for the elasticities of production. …"
VS66QF4T,2009,"Connétable, D; Thomas, O","First-principles study of the structural, electronic, vibrational, and elastic properties of orthorhombic NiSi",10.1103/PhysRevB.79.094101,https://journals.aps.org/prb/abstract/10.1103/PhysRevB.79.094101,"… of states, we have also computed the free energy and the heat capacity see Fig. 5 : … elastic constants except for two elastic constants C12 and C23. These results are confirmed by elastic …"
Q53HRXVC,2018,"Ghasemi, A; Enayatzare, M",Optimal energy management of a renewable-based isolated microgrid with pumped-storage unit and demand response,,https://www.sciencedirect.com/science/article/pii/S0960148118302167,… demand is derived in Ref. [26] based on load characteristics including price elasticity and demand … This model has been modified in this paper for a responsive demand in time interval t …
ZGECWBBR,2013,"Anthamatten, M; Roddecha, S; Li, J",Energy storage capacity of shape-memory polymers,10.1021/ma400742g,https://pubs.acs.org/doi/full/10.1021/ma400742g,… upon application of an external stimulus such as heat or light.(1-3) SMPs are differentiated … This work energy density represents an upper bound of elastic energy that can be stored in …
LMAJ5QCF,2017,"Ye, Y; Papadaskalopoulos, D; ...",Investigating the ability of demand shifting to mitigate electricity producers' market power,,https://ieeexplore.ieee.org/abstract/document/8187674/,"… that its self-price elasticity reduces electricity producers’ … energy payment (second term) depends on the final demand … technologies, including electric vehicles, electric heat pumps and …"
VILWR78I,2014,"Fujimori, S; Kainuma, M; Masui, T; Hasegawa, T; Dai, H",The effectiveness of energy service demand reduction: a scenario analysis of global climate change mitigation,,https://www.sciencedirect.com/science/article/pii/S0301421514005060,"… One of the parameters in the logit function represents the price elasticity to each device cost and the other represents a basic share of devices, which is related to preferences, inertia, …"
3PSRYK7L,2012,"Bozchalui, MC; Hashmi, SA; Hassen, H; ...",Optimal operation of residential energy hubs in smart grids,,https://ieeexplore.ieee.org/abstract/document/6338330/,"… Heat transfer through walls and solar radiations are examples of the ways that outdoor … peak-price hours. Thus, this “price elasticity” of the lighting load is modeled by a linear function …"
UUJTE399,2011,"Fouquet, R",Divergences in long-run trends in the prices of energy and energy services,10.1093/reep/rer008,https://www.journals.uchicago.edu/doi/full/10.1093/reep/rer008,"… price elasticity of the demand for heat, power, transport, and light, as these drive the behavior associated with energy … After all, focusing only on energy rather than energy services will …"
55XIBU4W,2006,"Sterner, T; Isaksson, LH","Refunded emission payments theory, distribution of costs, and Swedish experience of NOx abatement",,https://www.sciencedirect.com/science/article/pii/S0921800905001278,"… will for the non-energy firms be even smaller. If we assume a price elasticity 12 of − 0.2 to − … However, the way useful energy is defined implies that heat used in industrial production of …"
73ATERSN,2015,"Lewis, CL; Meng, Y; Anthamatten, M",Well-defined shape-memory networks with high elastic energy capacity,10.1021/acs.macromol.5b00763,https://pubs.acs.org/doi/abs/10.1021/acs.macromol.5b00763,"… can store and release elastic energy upon applying an external stimulus such as heat or light. (… Upon heating above T SM , the material recovers its elastic strain energy and returns to its …"
7V2HYMUP,2002,"Lee, K; Ni, S",On the dynamic effects of oil price shocks: a study using industry level data,,https://www.sciencedirect.com/science/article/pii/S0304393202001149,"… energy used by refiners is for heat … elasticities do not correlate with the oil-intensities of industries and are quite small, except for the automobile industry. The price elasticities to oil price …"
PI6XH5VT,2007,"Martinsen, D; Krey, V; Markewitz, P",Implications of high energy prices for energy system and emissions—the response from an energy model for Germany,,https://www.sciencedirect.com/science/article/pii/S0301421507000936,… space heat demand in 2030 is—despite of relaxing energy … of taxes and elastic demand in the transport sector in the high price … The coefficient for the price elasticity used here is –0.3 for …
NFF93C9W,1981,"Godovsky, YK",Calorimetric study of rubber elasticity,,https://www.sciencedirect.com/science/article/pii/003238618190080X,… role of internal energy in thermoelasticity … energy contribution to rubber elasticity based on analysis of thermoelastic inversions of elastic heat and internal energy as well as on the heat …
PB6WN4JG,2017,"Risch, A; Salmon, C",What matters in residential energy consumption: evidence from France,10.1504/IJGEI.2017.080767,https://www.inderscienceonline.com/doi/abs/10.1504/IJGEI.2017.080767,… Fuelwood demand price elasticity – use as main fuel Fuelwood demand price elasticity – … consumption per square metre between users of electric and oil heat is particularly striking for …
9ZT94L8Y,2013,"He, M; Murugesan, S; Zhang, J",A multi-timescale scheduling approach for stochastic reliability in smart grids with wind generation and opportunistic demand,,https://ieeexplore.ieee.org/abstract/document/6461494/,"… energy users’ demand, is the price elasticity that characterizes the demand response of traditional energy users to price… in [27], which utilizes the heat rates of generators to compute the …"
HAMMWKAQ,2001,"Nakata, T; Lamont, A",Analysis of the impacts of carbon taxes on energy systems in Japan,,https://www.sciencedirect.com/science/article/pii/S030142150000104X,… the growth rates and demand elasticities in each sector. … energy under the two tax scenarios compared to the base-case scenario. It shows that the industrial heat and residential heat …
FAL5DXKZ,,"Quante, L; Levermann, A; Middelanis, R; ...",Market Emergence of Heterogeneous Consumption Price Elasticity in Time and Space in an Agent-Based Global Trade Model,,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4174100,… price elasticity in response toeconomic shocks. While medians of emerging elasticities agree … The emergence of observablemacroeconomic elasticities from a microeconomic decision …
5Z3L85BN,2006,"Clinch, JP; Dunne, L; Dresner, S",Environmental and wider implications of political impediments to environmental tax reform,,https://www.sciencedirect.com/science/article/pii/S030142150400285X,"… price elasticities, which, with precaution, are used to predict these responses. The main advantage of the price elasticity … trap, ie those who are unable to heat their home to a comfortable …"
X4I2ALUT,2010,"Lamparter, S; Becher, S; Fischer, JG",An agent-based market platform for smart grids,,https://ifaamas.org/Proceedings/aamas2010/pdf/03%20Industry%20Track/I_A_02.pdf,"… Let ηi ∈ R be the price elasticity of a customer with ηi = (Δqi/qi)/(Δpi/pi). A highly negative ηi … , each type of energy plant such as solar plants, wind turbines, or combined heat and power …"
URCEILIS,1999,"Subak, S",Global environmental costs of beef production,,https://www.sciencedirect.com/science/article/pii/S0921800998001001,"… analysis, which considers the heat energy of fuels and … elastic if a tax on beef is to lower consumption, and not just add to government revenues. A negative price elasticity of demand …"
GI8TV6YA,2017,"Wahlroos, M; Pärssinen, M; Manner, J; Syri, S",Utilizing data center waste heat in district heating–Impacts on energy efficiency and prospects for low-temperature district heating networks,,https://www.sciencedirect.com/science/article/pii/S0360544217314548,"… Waste heat utilization is considered to be one of the major trends in the near future, especially in the Nordic countries, where heat demand is high. In this paper, waste heat utilization …"
4JA7JEXW,2007,"Greening, LA; Boyd, G; Roop, JM",Modeling of industrial energy consumption: An introduction and context,,https://www.sciencedirect.com/science/article/pii/S0140988307000448,"… • Does interfuel substitution and changes in industrial structure modify industrial energy demand? • Output (eg, own and cross-price elasticities) can be used as inputs to both ‘bottom-up…"
JYRJU28Y,2008,"Wilson, JM; Flanagan, EP",The role of elastic energy in activities with high force and power requirements: a brief review,,https://journals.lww.com/nsca-jscr/Fulltext/2008/09000/Muscle_and_Tendon_Interaction_During_Human.00042.aspx,"… storage and reuse of elastic energy is optimized at relatively … to decrease the reuse of elastic energy. In addition to teaching … occurs, the energy stored will be dissipated as heat. However…"
WK8M4AQC,1983,"Edmonds, J; Reilly, J",Global energy production and use to the year 2050,,https://www.sciencedirect.com/science/article/pii/0360544283900646,… elasticities are controlled by a logit function. Base year fuel price elasticities of demand for energy … The model uses heat content of electricity generated by primary electric technologies …
DNHFY7TK,2012,"Tamminen, S; Tuomaala, E",Variation in price and substitution elasticities between sectors–A microdata analysis,,https://core.ac.uk/download/pdf/153492226.pdf,"… study is to determine the price elasticities of and elasticities of … usage includes the amount of electricity, gas and heat bought … most price sensitive inputs together with the various energy …"
KHRU8PZG,2010,"Stern, DI",Energy quality,,https://www.sciencedirect.com/science/article/pii/S092180091000042X,… elasticity of substitution energy quality is a more ambiguous concept. The concept that is most relevant depends on the elasticity … of energy volume/divided by aggregate heat equivalent …
VR9P7RAG,2001,"Panteliou, SD; Chondros, TG; Argyrakis, VC; ...",Damping factor as an indicator of crack severity,,https://www.sciencedirect.com/science/article/pii/S0022460X00932991,"… mechanical energy into heat. When the second law of thermodynamics is applied to heat … Our analysis and experiments are limited to elastic strains and frequencies, leading to the …"
QEYCV4RR,2010,"Luccasen, RA; Thomas, MK",Simpsonomics: Teaching Economics Using Episodes of The Simpsons,10.1080/00220481003613847,https://www.tandfonline.com/doi/abs/10.1080/00220481003613847,"… still provides our customers with free light, heat, and energy. I call this enemy … the sun.” … make an actual elasticity calculation. The price elasticity of demand can be determined in this …"
K5BR5B8R,2020,"Wang, C; Chen, S; Mei, S; Chen, R; Yu, H",Optimal scheduling for integrated energy system considering scheduling elasticity of electric and thermal loads,,https://ieeexplore.ieee.org/abstract/document/9247111/,… The study in [19] proposed a multiparty energy management framework with the electricity and heat DR. Shiftable electric load models and the cuttable thermal load models were ana…
U3YXTASG,2021,"Li, Z; Ni, C; Zhao, B; Feng, Y; Liu, H; ...",Quantitative Elasticity Assessment Method of Integrated Energy System Considering Building Virtual Energy Storage,,https://ieeexplore.ieee.org/abstract/document/9697822/,"… energy system considering the building virtual energy storage … for the elasticity of the integrated energy system considering … Among the building energy consumption, the heat transfer of …"
9HSA8QHC,2014,"Bianco, V; Scarpa, F; Tagliafico, LA",Analysis and future outlook of natural gas consumption in the Italian residential sector,,https://www.sciencedirect.com/science/article/pii/S0196890414007201,"… For example the knowledge of price elasticities helps the … , in order to exploit waste heat from the production processes. Of … a waste heat availability and a neighboring heat demand, in …"
XGT96LRB,2000,"Christie, RD; Wollenberg, BF; ...",Transmission management in the deregulated environment,,https://ieeexplore.ieee.org/abstract/document/823997/,"… the loads had nonzero price elasticity and reduced their energy purchase as prices increased… The cost function is found from a heat rate curve, also called an input–output characteristic, …"
22STNXIF,2017,"Nikmehr, N; Najafi-Ravadanegh, S; Khodaei, A",Probabilistic optimal scheduling of networked microgrids considering time-based demand response programs under uncertainty,,https://www.sciencedirect.com/science/article/pii/S0306261917304774,"… In [24], the operational planning of residential energy supply chain networks is surveyed based on micro combined heat … So, elasticity is defined as the demand sensitivity respect to the …"
BR9ARQK5,1993,"Grubb, M",Policy modelling for climate change: the missing models,,https://www.sciencedirect.com/science/article/pii/0301421593902428,"… For most people, interfering with the atmospheric heat … the price rise part of the policy packing, the changes from trends to abatement scenarios imply an average energyprice elasticity of …"
B4SS2EU2,1990,"Cameron, TA; Wright, MB",Determinants of household water conservation retrofit activity: A discrete choice model using survey data,10.1029/WR026i002p00179,https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/WR026i002p00179,… long-run demand elasticities but which typically affect the short-run residential demand curve for … Energy Survey. The two questions upon which we focus our attention read as follows: …
2TVZ4Z5J,2011,"Algieri, B; Aquino, A; Succurro, M",Going “green”: trade specialisation dynamics in the solar photovoltaic sector,,https://www.sciencedirect.com/science/article/pii/S030142151100646X,"… Solar technologies convert light and heat from the sun into useful energy. The use of the … for PV export is income and price elastic. A 1% increase in price reduces PV exports by 1.15%, …"
DZJFCUI6,2007,"Murphy, R; Rivers, N; Jaccard, M",Hybrid modeling of industrial energy consumption and greenhouse gas emissions with an application to Canada,,https://www.sciencedirect.com/science/article/pii/S0140988307000102,"… adjusts demand using Armington price elasticities that provide a long-run demand response … The pulp and paper subsector has a large demand for process heat, and the emission …"
TBF5RSMR,,"Kannan, R",Approaches in modelling a resilient energy scenario in UK MARKAL Elastic Demand (MED) version,,https://www.internationalenergyworkshop.org/iew2009/speakersdocs/Kannan_ApproachesInModellingAResilientEnergyScenario.pdf,"… to secondary energy carriers (including electricity, heat and hydrogen), end-… energy service demands using linear programming. Hence, each demand has a constant own-price elasticity…"
V6V6WTGZ,2012,"Conchado, A; Linares, P",The economic impact of demand-response programs on power systems. A survey of the state of the art,10.1007/978-3-642-23193-3_11,https://link.springer.com/chapter/10.1007/978-3-642-23193-3_11,"… a reduction in demand in times of high energy cost or network … Own-price elasticity expresses the demand change in one … circuits that represent their heat transfer properties, and non-…"
E5Q9WYYU,2017,"Vaillancourt, K; Bahn, O; Frenette, E; Sigvaldason, O",Exploring deep decarbonization pathways to 2050 for Canada using an optimization energy model framework,,https://www.sciencedirect.com/science/article/pii/S0306261917303446,"… and reduced consumer demand via price elasticity, while 17% … , energy star appliances, LED lighting, improved heat pumps, … captured through the own price elasticity of demand for end-…"
2GG4X72C,1998,"Reddy, M",Energy consumption and economic activity in Fiji,,https://repository.usp.ac.fj/8466/1/reddy.pdf,"… good energy management practices such as heat recovery… price elasticity is positive (high), then a price policy could be used. If the price elasticity of demand is low, then the use of price …"
3XTH27SX,2011,"Aroonruengsawat, A; Auffhammer, M",Impacts of climate change on residential electricity consumption: evidence from billing data,,https://www.nber.org/system/files/chapters/c11991/c11991.pdf,… there is a stronger tendency to heat in the more northern and … on the national level Residential Energy Consumption (REC) … the estimates of mean price elasticity provided by Reiss and …
S87MS2Q4,2014,"Bianco, V; Scarpa, F; Tagliafico, LA",Scenario analysis of nonresidential natural gas consumption in Italy,,https://www.sciencedirect.com/science/article/pii/S0306261913006211,"… price elasticity highlights that for nonresidential customers the possibility to switch to another primary energy … gas boiler with electrical heat pumps, but the price increase of natural gas …"
HPPL64BA,2014,"Zhen, C; Finkelstein, EA; Nonnemaker, JM; ...",Predicting the effects of sugar‐sweetened beverage taxes on food and beverage demand in a large demand system,10.1093/ajae/aat049,https://onlinelibrary.wiley.com/doi/abs/10.1093/ajae/aat049,"… We used the demand elasticity estimates to simulate the effects of a half-… -price elastic, indicating that intake of SSB calories is responsive to SSB price changes, although overall energy …"
IN5JB3BK,2020,"Bamati, N; Raoofi, A",Development level and the impact of technological factor on renewable energy production,,https://www.sciencedirect.com/science/article/pii/S0960148119317914,"… This paper performs panel data analysis to identify elasticity of renewable energy in terms of … As can be seen in Table 7, Table 8, the oil price elasticities are also positive and significant …"
TYN45AFK,2009,"Madlener, R; Alcott, B",Energy rebound and economic growth: A review of the main issues and research needs,,https://www.sciencedirect.com/science/article/pii/S0360544208002934,"… efficient space-heating system, people do tend to heat more (ie higher temperatures or additional, … into the efficiency elasticity of energy price times the price elasticity of energy demand. …"
ZYPVY59B,2008,"Turton, H",ECLIPSE: An integrated energy-economy model for climate policy and scenario analysis,,https://www.sciencedirect.com/science/article/pii/S0360544208001801,"… energy demand and the economic forces ultimately driving demand (including demand elasticity)—… the set comprising electricity, heat, other stationary energy and freight transport. The …"
WQ2SNUH6,2014,"Wang, S; Xue, X; Yan, C",Building power demand response methods toward smart grid,10.1080/10789669.2014.929887,https://www.tandfonline.com/doi/abs/10.1080/10789669.2014.929887,"… demand is usually defined as a demand-price elasticity … heat and power (CHP) plant, located at the power demand side, … energy consumption information (eg, power demand and …"
T9DWCAXX,2003,"Sathiendrakumar, R",Greenhouse emission reduction and sustainable development,10.1108/03068290310500643,https://www.emerald.com/insight/content/doi/10.1108/03068290310500643/full/html,"… of carbon dioxide emitted per unit of heat energy. For example, coal, … That is, the demand for the product is responsive to price … However, if the price elasticity of demand for the product is …"
SVYB8SJY,1990,"Manne, AS; Richels, RG",CO2 emission limits: an economic cost analysis for the USA,,https://www.iaee.org/en/publications/ejarticle.aspx?id=2002,"… be the increased use of heat exchangers and of … energy costs are a small fraction of total output, ESUB is approximately equal to the absolute value of the price elasticity of demand…"
RJLMMQFX,2006,"Richmond, AK; Kaufmann, RK",Energy prices and turning points: the relationship between income and energy use/carbon emissions,,https://www.iaee.org/en/publications/ejarticle.aspx?id=2161,… energy prices on energy use (and ultimately carbon emissions) is well established by an extensive literature on energy price elasticities… will reduce the heat units of energy that are …
SVL36464,2008,"Jamasb, T; Pollitt, M",Security of supply and regulation of energy networks,,https://www.sciencedirect.com/science/article/pii/S0301421508004874,"… price elasticity of demand in these sectors (often a result of the landlord–tenant split, whereby the price of energy is … However, the potential for the efficient use of heat energy in the UK is …"
NH25KYSX,2015,"Brahman, F; Honarmand, M; Jadid, S","Optimal electrical and thermal energy management of a residential energy hub, integrating demand response and energy storage system",,https://www.sciencedirect.com/science/article/pii/S0378778814011128,"… heat simultaneously. Accordingly, the whole system efficiency is improved by using the wasted heat to satisfy the heating demand… modification focused on its price elasticity. According to …"
7DJ35VEK,2012,"Srikantha, P; Rosenberg, C; ...",An analysis of peak demand reductions due to elasticity of domestic appliances,10.1145/2208828.2208856,https://ieeexplore.ieee.org/abstract/document/6221123/,"… Unlike prior work on demand management, which typically … to carry out demand response by modifying the elastic load … a local heating element (elastic component) to heat water to …"
